PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
23,CBPF-AFG-24-R-INGO-28084,11,100.00,316##317##,Laghman,Alingar,,,,,846##880##1385##1448,846##880##1385##1448,,,,,"34.63364302,69.95091270","34.82310990,70.41262000",,,,,89224.28,89224.28,,,,,2024,745##726##975##980,745##726##975##980,,,,
23,CBPF-AFG-24-R-INGO-28084,11,100.00,316##317##,Laghman,Qarghayi,,,,,318##325##490##534,318##325##490##534,,,,,"34.63364302,69.95091270","34.51781658,70.20309012",,,,,89224.28,89224.28,,,,,2024,246##249##399##364,246##249##399##364,,,,
23,CBPF-AFG-24-R-INGO-28084,11,100.00,316##317##,Nangarhar,Behsud,,,,,144##144##240##241,144##144##240##241,,,,,"34.42690434,70.45503228","34.37178115,70.54091273",,,,,59482.86,59482.86,,,,,2024,92##99##200##222,92##99##200##222,,,,
23,CBPF-AFG-24-R-INGO-28084,11,100.00,316##317##,Nangarhar,Jalalabad,,,,,414##431##680##706,414##431##680##706,,,,,"34.42690434,70.45503228","34.42690434,70.45503228",,,,,118965.71,118965.71,,,,,2024,315##330##601##739,315##330##601##739,,,,
23,CBPF-AFG-24-R-INGO-28084,11,100.00,316##317##,Nangarhar,Kama,,,,,164##175##280##285,164##175##280##285,,,,,"34.42690434,70.45503228","34.44508906,70.65628193",,,,,59482.86,59482.86,,,,,2024,43##49##92##98,43##49##92##98,,,,
23,CBPF-AFG-24-R-INGO-28084,11,100.00,316##317##,Nangarhar,Kuz Kunar,,,,,162##174##280##279,162##174##280##279,,,,,"34.42690434,70.45503228","34.55676236,70.64013990",,,,,59482.86,59482.86,,,,,2024,354##402##590##578,354##402##590##578,,,,
23,CBPF-AFG-24-R-INGO-28086,11,100.00,316##317##,Kunduz,Dasht-e-Archi,,,,,333##367##333##367,333##367##333##367,,,,,"36.78937377,68.85146396","36.97860231,69.16976996",,,,,42138.07,42138.07,,,,,2024,308##336##364##392,308##336##364##392,,,,
23,CBPF-AFG-24-R-INGO-28086,11,100.00,316##317##,Kunduz,Imam Sahib,,,,,2580##2609##2581##2843,2580##2609##2581##2843,,,,,"36.78937377,68.85146396","37.10621109,68.83825215",,,,,189621.31,189621.31,,,,,2024,2326##2537##2747##2960,2326##2537##2747##2960,,,,
23,CBPF-AFG-24-R-INGO-28086,11,100.00,316##317##,Kunduz,Qala-e-Zal,,,,,1803##1933##1667##1833,1803##1933##1667##1833,,,,,"36.78937377,68.85146396","36.88456628,68.34786532",,,,,119391.20,119391.20,,,,,2024,1603##1747##1892##2038,1603##1747##1892##2038,,,,
23,CBPF-AFG-24-R-INGO-28087,6,100.00,316##317##,Nangarhar,Behsud,,,,,285##285##521##490,285##285##521##490,,,,,"34.42690434,70.45503228","34.37178115,70.54091273",,,,,74092.99,74092.99,,,,,2024,138##162##284##285,138##162##284##285,,,,
23,CBPF-AFG-24-R-INGO-28087,6,100.00,316##317##,Nangarhar,Dara-e-Nur,,,,,285##285##521##490,285##285##521##490,,,,,"34.42690434,70.45503228","34.71042109,70.58688606",,,,,74092.99,74092.99,,,,,2024,147##159##288##306,147##159##288##306,,,,
23,CBPF-AFG-24-R-INGO-28087,6,100.00,316##317##,Nangarhar,Goshta,,,,,1486##1486##2723##2558,1486##1486##2723##2558,,,,,"34.42690434,70.45503228","34.44997658,70.86474500",,,,,378697.52,378697.52,,,,,2024,1612##2223##3796##4729,1612##2223##3796##4729,,,,
23,CBPF-AFG-24-R-INGO-28087,6,100.00,316##317##,Nangarhar,Jalalabad,,,,,285##285##521##490,285##285##521##490,,,,,"34.42690434,70.45503228","34.42690434,70.45503228",,,,,74092.99,74092.99,,,,,2024,312##361##613##612,312##361##613##612,,,,
23,CBPF-AFG-24-R-INGO-28087,6,100.00,316##317##,Nangarhar,Kot,,,,,285##285##521##490,285##285##521##490,,,,,"34.42690434,70.45503228","34.16808670,70.60431573",,,,,74092.99,74092.99,,,,,2024,130##160##292##320,130##160##292##320,,,,
23,CBPF-AFG-24-R-INGO-28087,6,100.00,316##317##,Nangarhar,Kuz Kunar,,,,,285##285##521##490,285##285##521##490,,,,,"34.42690434,70.45503228","34.55676236,70.64013990",,,,,74092.99,74092.99,,,,,2024,343##383##603##650,343##383##603##650,,,,
23,CBPF-AFG-24-R-INGO-28087,6,100.00,316##317##,Nangarhar,Rodat,,,,,249##249##465##434,249##249##465##434,,,,,"34.42690434,70.45503228","34.26522341,70.55111733",,,,,74092.99,74092.99,,,,,2024,142##165##274##324,142##165##274##324,,,,
23,CBPF-AFG-24-R-INGO-28093,4,100.00,316##317##,Kunduz,Chahar Darah,,,,,1939##1851##2555##2469,1939##1851##2555##2469,,,,,"36.78937377,68.85146396","36.66255612,68.57387458",,,,,323989.54,323989.54,,,,,2024,1968##1879##2593##2503,1968##1879##2593##2503,,,,
23,CBPF-AFG-24-R-INGO-28093,4,100.00,316##317##,Kunduz,Dasht-e-Archi,,,,,1940##1851##2557##2469,1940##1851##2557##2469,,,,,"36.78937377,68.85146396","36.97860231,69.16976996",,,,,323989.54,323989.54,,,,,2024,2343##2238##3091##2985,2343##2238##3091##2985,,,,
23,CBPF-AFG-24-R-INGO-28118,11,100.00,316##317##,Balkh,Nahr-e-Shahi,,,,,266##294##351##491,266##294##351##491,,,,,"36.70287015,67.11435314","36.81396706,67.21043697",,,,,54051.90,54051.90,,,,,2024,230##250##412##437,230##250##412##437,,,,
23,CBPF-AFG-24-R-INGO-28118,11,100.00,316##317##,Jawzjan,Khanaqa,,,,,286##316##376##527,286##316##376##527,,,,,"36.61767965,65.76233253","36.78282499,66.08472851",,,,,54051.90,54051.90,,,,,2024,405##447##426##529,405##447##426##529,,,,
23,CBPF-AFG-24-R-INGO-28118,11,100.00,316##317##,Jawzjan,Shiberghan,,,,,336##372##442##620,336##372##442##620,,,,,"36.61767965,65.76233253","36.61767965,65.76233253",,,,,54051.90,54051.90,,,,,2024,199##216##307##319,199##216##307##319,,,,
23,CBPF-AFG-24-R-INGO-28118,11,100.00,316##317##,Kunduz,Ali Abad,,,,,44##49##57##80,44##49##57##80,,,,,"36.78937377,68.85146396","36.50832317,68.80926863",,,,,54051.90,54051.90,,,,,2024,150##212##345##440,150##212##345##440,,,,
23,CBPF-AFG-24-R-INGO-28118,11,100.00,316##317##,Kunduz,Chahar Darah,,,,,133##147##175##245,133##147##175##245,,,,,"36.78937377,68.85146396","36.66255612,68.57387458",,,,,54051.90,54051.90,,,,,2024,128##206##293##328,128##206##293##328,,,,
23,CBPF-AFG-24-R-INGO-28145,11,100.00,316##317##,Kunduz,Ali Abad,,,,,986##941##1895##1510,986##941##1895##1510,,,,,"36.78937377,68.85146396","36.50832317,68.80926863",,,,,101137.46,101137.46,,,,,2024,1540##1470##2030##1960,1540##1470##2030##1960,,,,
23,CBPF-AFG-24-R-INGO-28145,11,100.00,316##317##,Kunduz,Chahar Darah,,,,,985##940##1894##1509,985##940##1894##1509,,,,,"36.78937377,68.85146396","36.66255612,68.57387458",,,,,101137.46,101137.46,,,,,2024,1118##1068##1473##1423,1118##1068##1473##1423,,,,
23,CBPF-AFG-24-R-INGO-28152,4|||10,65.00|||35.00,316##317##,Kabul,Bagrami,,,,,279##279##415##425|||0##0##0##0,279##279##415##425|||0##0##0##0,,,,,"34.52543790,69.13517912","34.48796668,69.31831566",,,,,97500.00|||0.00,97500.00|||0.00,,,,,2024,216##237##423##385|||0##0##0##0,216##237##423##385|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28152,4|||10,65.00|||35.00,316##317##,Kabul,Kabul,,,,,378##378##566##566|||3696##3706##2463##2470,378##378##566##566|||3696##3706##2463##2470,,,,,"34.52543790,69.13517912","34.52543790,69.13517912",,,,,130000.00|||231000.00,130000.00|||231000.00,,,,,2024,526##572##747##727|||5106##6244##569##693,526##572##747##727|||5106##6244##569##693,,,,
23,CBPF-AFG-24-R-INGO-28152,4|||10,65.00|||35.00,316##317##,Nangarhar,Behsud,,,,,376##376##565##564|||0##0##0##0,376##376##565##564|||0##0##0##0,,,,,"34.42690434,70.45503228","34.37178115,70.54091273",,,,,130000.00|||0.00,130000.00|||0.00,,,,,2024,1056##1294##2012##1977|||0##0##0##0,1056##1294##2012##1977|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28152,4|||10,65.00|||35.00,316##317##,Nangarhar,Dara-e-Nur,,,,,188##188##281##283|||0##0##0##0,188##188##281##283|||0##0##0##0,,,,,"34.42690434,70.45503228","34.71042109,70.58688606",,,,,65000.00|||0.00,65000.00|||0.00,,,,,2024,62##75##112##99|||0##0##0##0,62##75##112##99|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28152,4|||10,65.00|||35.00,316##317##,Nangarhar,Jalalabad,,,,,0##0##0##0|||1317##1317##879##879,0##0##0##0|||1317##1317##879##879,,,,,"34.42690434,70.45503228","34.42690434,70.45503228",,,,,0.00|||119000.00,0.00|||119000.00,,,,,2024,0##0##0##0|||1857##1729##212##190,0##0##0##0|||1857##1729##212##190,,,,
23,CBPF-AFG-24-R-INGO-28152,4|||10,65.00|||35.00,316##317##,Nangarhar,Kuz Kunar,,,,,288##288##447##426|||0##0##0##0,288##288##447##426|||0##0##0##0,,,,,"34.42690434,70.45503228","34.55676236,70.64013990",,,,,97500.00|||0.00,97500.00|||0.00,,,,,2024,112##133##202##179|||0##0##0##0,112##133##202##179|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28152,4|||10,65.00|||35.00,316##317##,Nangarhar,Rodat,,,,,378##378##555##566|||0##0##0##0,378##378##555##566|||0##0##0##0,,,,,"34.42690434,70.45503228","34.26522341,70.55111733",,,,,130000.00|||0.00,130000.00|||0.00,,,,,2024,143##173##264##239|||0##0##0##0,143##173##264##239|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Balkh,Char Bolak,,,,,21##0##14##0|||0##0##0##0,21##0##14##0|||0##0##0##0,,,,,"36.70287015,67.11435314","36.80794721,66.68736376",,,,,4618.62|||0.00,4618.62|||0.00,,,,,2024,5##0##0##0|||0##0##0##0,5##0##0##0|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Balkh,Chemtal,,,,,3##0##2##0|||0##0##0##0,3##0##2##0|||0##0##0##0,,,,,"36.70287015,67.11435314","36.52154598,66.60837035",,,,,4618.62|||0.00,4618.62|||0.00,,,,,2024,2##1##4##0|||0##0##0##0,2##1##4##0|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Balkh,Dawlat Abad,,,,,50##0##50##0|||0##0##0##0,50##0##50##0|||0##0##0##0,,,,,"36.70287015,67.11435314","37.07288389,66.77989451",,,,,4618.62|||0.00,4618.62|||0.00,,,,,2024,20##0##10##0|||0##0##0##0,20##0##10##0|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Balkh,Dehdadi,,,,,105##0##70##0|||0##0##0##0,105##0##70##0|||0##0##0##0,,,,,"36.70287015,67.11435314","36.64061481,67.01079681",,,,,13855.85|||0.00,13855.85|||0.00,,,,,2024,3##11##9##4|||0##0##0##0,3##11##9##4|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Balkh,Mazar-e-Sharif,,,,,105##0##70##0|||0##0##0##0,105##0##70##0|||0##0##0##0,,,,,"36.70287015,67.11435314","36.70287015,67.11435314",,,,,13855.85|||0.00,13855.85|||0.00,,,,,2024,655##670##114##83|||0##0##0##0,655##670##114##83|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Balkh,Nahr-e-Shahi,,,,,105##0##70##0|||0##0##0##0,105##0##70##0|||0##0##0##0,,,,,"36.70287015,67.11435314","36.81396706,67.21043697",,,,,13855.85|||0.00,13855.85|||0.00,,,,,2024,354##42##44##48|||0##0##0##0,354##42##44##48|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Balkh,Sholgareh,,,,,31##44##21##30|||0##0##0##0,31##44##21##30|||0##0##0##0,,,,,"36.70287015,67.11435314","36.27873995,66.83627781",,,,,2309.31|||0.00,2309.31|||0.00,,,,,2024,3##9##3##6|||0##0##0##0,3##9##3##6|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kabul,Bagrami,,,,,299##228##208##219|||170##180##192##200,299##228##208##219|||170##180##192##200,,,,,"34.52543790,69.13517912","34.48796668,69.31831566",,,,,11546.54|||34639.63,11546.54|||34639.63,,,,,2024,68##6##0##0|||106##174##418##351,68##6##0##0|||106##174##418##351,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kabul,Kabul,,,,,1250##1200##1040##925|||170##180##192##200,1250##1200##1040##925|||170##180##192##200,,,,,"34.52543790,69.13517912","34.52543790,69.13517912",,,,,69279.25|||34639.63,69279.25|||34639.63,,,,,2024,962##1340##221##239|||173##130##394##351,962##1340##221##239|||173##130##394##351,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kabul,Qara Bagh,,,,,139##139##92##92|||0##0##0##0,139##139##92##92|||0##0##0##0,,,,,"34.52543790,69.13517912","34.83914220,69.16409558",,,,,11546.54|||0.00,11546.54|||0.00,,,,,2024,0##1##0##0|||0##0##0##0,0##1##0##0|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kandahar,Kandahar,,,,,645##1069##402##787|||482##504##546##568,645##1069##402##787|||482##504##546##568,,,,,"31.51268617,65.70859557","31.51268617,65.70859557",,,,,43876.86|||103918.88,43876.86|||103918.88,,,,,2024,647##811##113##134|||462##462##938##938,647##811##113##134|||462##462##938##938,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kandahar,Spin Boldak,,,,,1342##1402##642##628|||483##504##550##563,1342##1402##642##628|||483##504##550##563,,,,,"31.51268617,65.70859557","31.00068709,66.16517799",,,,,9237.23|||103918.88,9237.23|||103918.88,,,,,2024,4388##3644##71##78|||231##131##569##469,4388##3644##71##78|||231##131##569##469,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kunduz,Ali Abad,,,,,69##69##60##60|||677##694##758##788,69##69##60##60|||677##694##758##788,,,,,"36.78937377,68.85146396","36.50832317,68.80926863",,,,,4618.62|||138558.50,4618.62|||138558.50,,,,,2024,9##10##13##8|||591##600##939##966,9##10##13##8|||591##600##939##966,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kunduz,Chahar Darah,,,,,30##30##20##20|||670##701##758##788,30##30##20##20|||670##701##758##788,,,,,"36.78937377,68.85146396","36.66255612,68.57387458",,,,,2309.31|||138558.50,2309.31|||138558.50,,,,,2024,101##86##10##8|||573##557##702##823,101##86##10##8|||573##557##702##823,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kunduz,Dasht-e-Archi,,,,,25##30##20##20|||0##0##0##0,25##30##20##20|||0##0##0##0,,,,,"36.78937377,68.85146396","36.97860231,69.16976996",,,,,2309.31|||0.00,2309.31|||0.00,,,,,2024,36##7##1##5|||0##0##0##0,36##7##1##5|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kunduz,Imam Sahib,,,,,69##69##60##60|||670##701##758##787,69##69##60##60|||670##701##758##787,,,,,"36.78937377,68.85146396","37.10621109,68.83825215",,,,,4618.62|||138558.50,4618.62|||138558.50,,,,,2024,37##38##11##9|||576##502##1060##966,37##38##11##9|||576##502##1060##966,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kunduz,Khan Abad,,,,,30##30##20##20|||0##0##0##0,30##30##20##20|||0##0##0##0,,,,,"36.78937377,68.85146396","36.66221655,69.10852411",,,,,4618.62|||0.00,4618.62|||0.00,,,,,2024,7##38##0##9|||0##0##0##0,7##38##0##9|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kunduz,Kunduz,,,,,105##116##87##89|||0##0##0##0,105##116##87##89|||0##0##0##0,,,,,"36.78937377,68.85146396","36.78937377,68.85146396",,,,,6927.93|||0.00,6927.93|||0.00,,,,,2024,327##249##13##25|||0##0##0##0,327##249##13##25|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28153,10|||11,25.00|||75.00,316##317##,Kunduz,Qala-e-Zal,,,,,30##30##20##20|||0##0##0##0,30##30##20##20|||0##0##0##0,,,,,"36.78937377,68.85146396","36.88456628,68.34786532",,,,,2309.31|||0.00,2309.31|||0.00,,,,,2024,2##0##0##0|||0##0##0##0,2##0##0##0|||0##0##0##0,,,,
23,CBPF-AFG-24-R-INGO-28204,7,100.00,316##317##,Badghis,Ab Kamari,,,,,4181##4619##6380##6820,4181##4619##6380##6820,,,,,"34.82739010,63.12426932","35.02403836,62.93179277",,,,,140712.76,140712.76,,,,,2024,3998##9453##3780##6104,3998##9453##3780##6104,,,,
23,CBPF-AFG-24-R-INGO-28204,7,100.00,316##317##,Badghis,Bala Murghab,,,,,3230##3572##4931##5271,3230##3572##4931##5271,,,,,"34.82739010,63.12426932","35.48229454,63.48443685",,,,,140712.76,140712.76,,,,,2024,1220##6103##2525##3197,1220##6103##2525##3197,,,,
23,CBPF-AFG-24-R-INGO-28204,7,100.00,316##317##,Badghis,Ghormach,,,,,7409##8189##11309##12089,7409##8189##11309##12089,,,,,"34.82739010,63.12426932","35.81156658,63.64182914",,,,,140712.76,140712.76,,,,,2024,2236##5319##2454##3559,2236##5319##2454##3559,,,,
23,CBPF-AFG-24-R-INGO-28204,7,100.00,316##317##,Badghis,Muqur,,,,,1823##2017##2783##2977,1823##2017##2783##2977,,,,,"34.82739010,63.12426932","35.09271952,63.26860488",,,,,140712.76,140712.76,,,,,2024,1665##4830##2149##3012,1665##4830##2149##3012,,,,
23,CBPF-AFG-24-R-INGO-28205,9|||11,61.00|||39.00,316##317##,Badghis,Ab Kamari,,,,,0##0##0##0|||1616##1684##1346##1357,0##0##0##0|||1616##1684##1346##1357,,,,,"34.82739010,63.12426932","35.02403836,62.93179277",,,,,0.00|||146718.00,0.00|||146718.00,,,,,2024,0##99##223##340|||2150##2326##2297##2321,0##99##223##340|||2150##2326##2297##2321,,,,
